Agent_1_X,Agent_1_Y,Agent_2_X,Agent_2_Y,Agent_3_X,Agent_3_Y
0.90742833,0.59440773,0.41641252,-0.32294679,-0.75533925,0.6768832
-0.02230833,0.36689458,0.1736975,-0.69547373,0.84915822,-0.84905933
-0.36138098,0.03458605,-0.67517156,0.77720149,-0.59921822,0.44577578
0.8683381,0.48245053,-0.70386405,0.4093158,0.63372746,0.53147674
-0.33073284,0.60967609,-0.03920921,0.20552685,-0.73756191,-0.86556615
-0.7160496,0.89806278,-0.62315362,0.40705248,-0.42107994,-0.5158482
-0.77809972,-0.6998743,0.21980177,-0.75241098,-0.65779478,0.24263297
0.77248596,0.19413532,-0.60709113,0.57774771,0.9250568,0.00697567
0.08708954,0.91825506,0.28901664,-0.17367353,-0.5280283,0.75868599
-0.73037887,0.23528765,0.66848738,0.47135693,-0.16099601,0.42573836
-0.31190602,-0.70116934,-0.15953725,-0.4208398,0.29621679,0.98198364
0.33668406,0.15606257,0.5503172,-0.7280541,-0.2360526,-0.6422087
-0.15869626,0.02463055,0.29663811,0.98723422,0.74746888,0.81691148
0.2557322,0.03025337,-0.47226759,0.23354157,0.35398752,-0.35531671
0.41771889,-0.13733173,-0.42050929,0.49097026,-0.35593313,-0.54928345
0.10976212,0.96425533,0.24151809,-0.0457343,0.14091434,0.61654667
0.90263442,0.10744028,0.67304243,0.56728945,0.9456208,0.49196997
0.87939066,0.04233757,0.23913817,-0.28703036,0.71644772,0.34786938
-0.22400223,0.27647102,0.12947914,-0.12869692,-0.78004811,0.92604529
0.08447982,0.21510977,0.48364016,0.54045506,0.46681128,0.4329493
0.93800797,0.90038876,0.777382,0.75156273,-0.54774045,-0.14849953
-0.22820653,0.71189377,-0.71596168,0.43246561,0.22079534,-0.21734542
0.23755445,0.14112941,0.5432202,-0.54875459,0.87481759,-0.66862477
0.85976688,-0.09907201,0.00061821,-0.22466754,0.9239161,-0.63590062
0.65550685,-0.03040441,0.20137083,-0.63448346,-0.03610586,-0.06113735
0.83463699,-0.72877688,-0.66557785,-0.90209905,0.16022991,-0.48460448
0.29556122,-0.06275782,0.39889029,-0.81697157,0.45025234,0.6939878
-0.60084877,-0.0148417,-0.22052249,-0.10207153,-0.04705045,-0.7797755
0.02919237,-0.03311232,0.16541325,0.26351928,-0.5001305,-0.02900571
0.90877288,-0.90969481,0.68635598,-0.4889282,-0.71199266,0.09975056
-0.25780557,0.61449534,-0.61434824,0.23038636,-0.58075101,-0.44802252
-0.08457592,-0.29836164,0.2957858,0.25763815,-0.98065376,-0.20833243
0.8922081,-0.25070041,-0.35806803,-0.23238214,-0.09043208,-0.31797274
-0.64779725,0.83385147,-0.00621273,-0.95872667,0.54726137,-0.16557847
-0.908294,-0.0675847,0.54662472,-0.58652493,0.37645855,0.8998815
-0.15880835,0.44682302,-0.5067524,0.10547159,0.61495123,0.25471765
-0.95637092,0.33470147,-0.62568637,-0.74150408,-0.91559063,0.30445443
-0.74340175,-0.76100632,0.08703044,0.35566383,0.39329968,-0.7597938
-0.64258477,0.83165721,0.2429272,-0.05998834,-0.86459911,-0.1007271
0.84154788,0.09152187,0.3720856,-0.89283069,-0.99607266,-0.58283478
-0.34736658,-0.08123302,0.51614178,0.01392768,-0.16962063,-0.43339323
0.77771762,-0.3852296,-0.88590825,0.54499916,0.50334583,-0.67285051
-0.13148138,0.50189126,-0.93792075,-0.57276728,0.59333917,-0.7594265
0.53136898,0.89694089,0.85964633,0.86361368,0.64656444,-0.17115453
-0.1667185,-0.59989252,-0.11536354,-0.30365402,-0.01994931,0.97991696
-0.09088707,-0.98114898,-0.78578114,0.92875855,-0.61916547,0.2624506
0.6612426,-0.98723751,0.51991249,-0.77258317,-0.40527232,-0.33009158
-0.17305043,-0.7112529,0.56845232,0.27705484,0.23457247,0.1286255
-0.20903905,-0.7759599,-0.47011163,-0.69546502,-0.69160566,0.52374091
0.08254579,0.50671732,0.9160661,0.60808245,0.01105713,-0.01775771
-0.66966838,0.8451187,-0.8448366,0.38187965,0.26170004,-0.5775633
0.79632953,0.34188181,-0.52989058,-0.19068139,-0.41641448,0.08192865
-0.91899862,0.44193617,-0.7821738,-0.73122239,0.57217208,-0.84751252
-0.8237285,-0.34005315,-0.92736281,0.32683256,0.94132501,0.66655508
0.19650084,-0.88776224,0.67476278,0.45251718,-0.39387053,0.35879117
0.77798869,-0.22779943,0.20772704,-0.79440425,-0.7803444,-0.56499034
-0.62545874,-0.57149735,-0.33204444,0.52704163,0.01213335,0.1395707
-0.82146383,-0.2677502,-0.94741029,-0.0711483,0.75126164,0.40240083
0.8537669,0.89802373,0.13908485,-0.14713945,0.07576673,0.02052319
-0.66679448,0.19544938,-0.22311952,-0.54553386,-0.87819704,0.37367401
-0.5715178,-0.00338703,0.56893949,0.25168282,0.54338037,0.41094393
0.56355895,0.48749152,0.89431269,0.60467794,-0.62350978,0.31754605
0.96793722,-0.06234451,-0.12779535,0.06037983,-0.17454181,-0.67092824
0.55040572,-0.05883617,-0.45690722,-0.14424719,0.35848478,-0.63316123
0.3872817,0.91074769,0.33763329,-0.25214868,0.47515503,-0.62533073
0.01011564,-0.64513762,-0.90244887,0.39831418,-0.8070546,0.03394198
-0.85252431,-0.4947758,0.24786242,0.87194681,0.13373282,0.68102502
0.80136104,0.64151831,0.49589284,0.21054608,0.24488149,0.14755942
-0.24225759,0.23588222,-0.95769369,0.94577159,-0.99789817,-0.94570037
0.20459261,0.09869232,0.75887072,-0.37166161,-0.77700618,-0.9592462
0.35493049,-0.0071709,-0.17422995,0.63953717,-0.45722148,0.28052615
0.24015763,-0.3948502,-0.89220196,0.76742592,-0.6496501,0.43276142
0.88662375,0.93092455,0.35339781,-0.82639395,0.1328549,0.54548631
0.78871121,0.27698499,-0.48885496,-0.84698024,0.19482462,-0.59189096
-0.44920797,-0.12906199,-0.73436927,-0.79828672,0.46966342,-0.95913125
0.57648614,-0.79580937,0.07175117,-0.88112088,0.82326691,-0.21985831
-0.43596583,-0.63562857,0.43015106,-0.80674567,-0.20802805,-0.74590492
0.47260009,-0.46106494,0.83353025,0.54111756,-0.85935141,0.21793824
0.15590036,0.42475588,-0.31493201,-0.72104517,-0.29469903,0.1868569
0.33762312,-0.55539521,0.33519421,0.38338271,0.06988997,0.04748683
0.84455093,-0.05762799,-0.38375958,-0.1677477,-0.21674952,0.64766983
0.3618613,-0.95588132,0.46961197,-0.06414292,0.76666422,0.57481481
-0.75629563,0.00775087,-0.79369025,-0.64233028,0.35146048,0.73007183
0.49156316,-0.41697683,-0.37367853,-0.76347267,0.24385096,-0.0152367
-0.89233103,-0.31713228,-0.81969867,-0.62782733,0.87195064,0.94954889
0.69316506,0.7817146,-0.12196871,-0.89119924,-0.63947125,0.24576994
-0.71215007,-0.98409276,-0.62117642,0.58336335,-0.41178997,0.10770827
0.14312654,0.19966936,-0.60655426,-0.36936708,-0.51625333,-0.97689721
-0.26853758,0.07926784,0.58360217,0.83746127,-0.08469799,0.52647214
-0.52582837,0.24129832,-0.99257072,-0.12859044,0.8321955,-0.52627481
0.35535109,-0.66227982,0.36024797,0.61347192,-0.96978433,0.59793916
-0.6562358,0.4191825,0.32446836,-0.07896442,0.31846568,0.57967581
0.37401419,0.49937098,-0.35000924,0.78696892,0.20755268,0.82444855
0.6470125,0.43942589,0.83511686,-0.17160862,-0.43270601,-0.24382511
0.13989385,0.85420328,-0.55231885,-0.1438505,-0.24786421,0.27863107
0.52500919,-0.62564938,-0.21091254,0.32235142,-0.23263995,-0.84030447
-0.45228393,0.7677015,0.66655292,0.47957704,0.53024609,0.43077067
-0.37338738,-0.90976878,0.93546243,0.92506304,0.90173561,0.33399231
-0.19275069,0.90865414,0.26241402,0.30694182,-0.84573174,-0.4670319
0.62080827,0.56789186,-0.64396245,-0.34813478,-0.82154762,-0.39260601
-0.93976447,-0.74191801,0.30433414,-0.27434857,0.25800867,0.89075294
0.36184161,-0.82705914,-0.02586954,-0.42267588,-0.10893951,0.18376527
0.86432923,-0.10588755,-0.33650952,0.96517167,0.52745041,0.07857231
-0.30412911,-0.62845176,0.9619997,-0.92072538,-0.00641507,0.13995322
0.95996167,-0.50661108,0.08519637,-0.33690825,0.78819277,0.02115221
0.76411351,-0.8613384,0.01233636,0.77950173,-0.75113243,0.22752213
-0.4707375,0.96853009,0.63664548,-0.83231402,-0.61136332,0.07083443
-0.61400043,-0.80464099,-0.66557054,0.43296416,0.19669602,0.87362309
0.86478974,-0.97841611,0.1986207,-0.55804962,0.37217589,0.3160753
0.91410329,0.78997289,0.5572462,-0.81060554,0.08401935,-0.99719983
-0.06034626,0.32696515,-0.13626336,-0.17772719,-0.05927087,0.9456347
0.55051614,-0.13512841,0.16554194,0.96689412,-0.35926859,0.26540019
-0.32971197,0.11557928,-0.94337848,0.69856397,0.97909338,0.74186442
0.20856709,0.48497041,-0.52908025,-0.21815596,-0.83831265,0.25146054
-0.78609841,0.75272065,-0.99107244,-0.54522695,0.23755009,-0.24153108
0.17436043,-0.60208489,-0.60916034,-0.03861281,0.42171648,0.13859844
0.52730308,-0.13371398,-0.84297642,-0.51317142,0.10188684,-0.20627443
-0.79154897,-0.62603107,0.34692897,0.42482183,-0.11897192,0.79182845
-0.57255527,-0.66771551,0.25431627,0.52514885,0.17455502,-0.04140593
-0.28439665,-0.94865027,0.26721934,0.34528739,-0.62949933,0.25317313
-0.75072029,0.5713547,0.88873791,0.24289475,0.74508643,-0.63026635
0.70194271,0.7036874,-0.2645385,0.22853044,0.99231679,0.05082656
-0.43489631,-0.6454779,-0.97148111,-0.10129623,0.16963054,0.57560449
0.72124996,0.0962251,0.06284832,-0.76477944,-0.79614451,-0.89461757
-0.09897526,-0.16767005,-0.44373857,0.82061904,0.8086106,-0.21371274
-0.20514596,-0.20541013,0.62971169,0.09525323,-0.37088894,-0.62485513
-0.05968441,-0.55113442,-0.80764646,-0.29784094,-0.8526126,0.52221944
-0.15050571,-0.28791203,0.97314011,-0.06376357,0.67110188,-0.82995919
-0.96079099,-0.44305686,0.96286217,-0.89988128,0.17333368,-0.41744651
-0.78479995,-0.41675005,0.81905998,-0.28765567,0.27937374,-0.74459452
0.0737603,-0.6852932,-0.07687618,0.86464672,0.0557677,-0.88152964
0.64667913,0.74914954,-0.77105944,0.38432272,-0.60799994,-0.34811558
0.43141347,0.0145104,-0.80052766,0.73515479,0.87816785,-0.98406378
0.153297,-0.50779157,-0.90373553,0.020162,0.5239799,-0.68069645
-0.64598831,-0.55275055,-0.570904,-0.59047694,-0.73990272,-0.7923747
-0.46817149,0.82859709,-0.24651141,-0.61115539,0.07556715,0.67145055
0.78271404,0.36949277,0.65996789,0.24806379,-0.95467348,-0.03771976
0.95019298,-0.57187998,0.90255251,-0.22494309,-0.47554617,0.72478952
0.27069861,0.99167536,0.8912446,0.35896042,-0.74301982,-0.75301159
-0.14337013,-0.0077989,-0.023249,-0.4729788,0.51421271,-0.30511236
0.78355697,0.55827679,-0.08053556,-0.89041276,-0.28078266,-0.54958017
-0.65159448,0.75126427,0.58898518,-0.96813909,0.59559105,0.85813788
0.31730539,-0.14715417,-0.56021841,0.83411868,0.66252889,0.47573423
-0.88269474,0.45689123,-0.92598152,-0.2015536,-0.80645125,-0.56340681
-0.00588081,-0.86641992,-0.22860226,0.13637982,-0.43891886,0.15811325
-0.06914631,-0.01437163,0.32976315,0.64329084,0.6077987,0.07969013
0.41990875,0.22553572,0.57031728,-0.76458288,0.91981581,-0.89486051
0.80563017,-0.08546577,0.33097934,-0.07983723,-0.11624811,-0.57140589
-0.07516487,0.98127687,-0.01063904,0.1934451,-0.69278698,0.00447369
0.18403782,0.21665711,0.95380731,-0.23795477,-0.23674998,-0.52641196
0.38794939,0.05172643,0.47330003,-0.13807985,-0.59899657,-0.60361322
-0.87659772,0.14160702,-0.00708012,-0.25234759,-0.49744189,0.59322916
-0.07356695,0.96271186,-0.36338795,0.43912654,-0.07101435,-0.58343636
0.19472057,0.31204536,0.12989645,0.32756548,-0.00326731,0.40998047
-0.83560544,0.02800688,0.53014773,0.63978669,-0.06104553,0.74552132
-0.46521809,-0.69911874,-0.18946004,-0.56770759,0.25295443,-0.62959239
-0.45019285,0.13524812,-0.36220565,0.24085069,-0.07721859,-0.30543612
0.72322966,0.79225404,-0.39261954,0.91273723,-0.97638285,-0.09517192
-0.53247644,0.33678238,-0.8043475,-0.71454733,-0.27169037,0.11685449
0.49325004,0.81042968,-0.85023412,-0.07458202,-0.59338904,0.98867492
-0.84952523,0.08336091,0.61709467,-0.66569223,-0.71485293,-0.10989851
0.34181173,0.72675386,-0.81113042,0.18270561,-0.74479004,0.85143129
-0.06942429,-0.57575587,0.99643919,0.32374554,0.49865426,0.59409802
0.86097786,0.69423916,0.49727084,-0.22025951,0.01514375,-0.47500433
0.98316543,-0.74093562,0.07693222,0.20272882,0.15171974,-0.07878737
-0.18695956,-0.82010595,-0.75600716,-0.87158161,0.11703609,-0.93830845
-0.3651935,0.17051588,-0.60837052,0.4683717,-0.37743653,-0.89816803
0.1568271,-0.35630893,-0.07259745,0.85749374,0.6637015,-0.72160817
0.86133365,0.34517941,0.10669256,0.29288062,-0.45761562,-0.63505573
-0.27981149,-0.08481595,0.66464386,-0.26898839,-0.8514584,0.02156684
-0.6462907,0.02057118,0.06517724,0.14689091,0.1239572,0.60746143
0.95720163,-0.78175999,-0.74246281,-0.0307876,0.59666393,-0.59797071
0.11309097,-0.09254392,-0.26184722,0.95327573,-0.85230391,-0.20256974
0.12827788,0.74755239,-0.56309769,0.74057627,0.06680289,-0.31284845
0.75953025,-0.60945987,-0.93610204,0.16038104,-0.39232246,-0.6935287
0.23751248,-0.4491786,0.50685876,0.26921467,-0.35916935,0.54669746
-0.18168853,-0.2827204,-0.8527901,-0.67613985,-0.78398503,-0.03924816
-0.34762595,0.92386303,-0.62953121,0.91568223,0.23217981,-0.14422682
0.0644461,0.43131368,-0.85893782,-0.17833446,0.21932273,-0.28560108
0.33516934,-0.40969433,0.5489257,0.80861918,-0.28347493,-0.40990669
0.85595741,0.41562948,0.38060132,0.83738187,0.60601967,-0.75869273
0.01716534,-0.93865852,-0.04356686,0.22176597,0.04568112,-0.4322422
-0.52544067,0.52994074,-0.13304707,-0.68699386,0.0879483,-0.49496492
0.43586084,-0.23750102,0.94280582,0.72543628,0.08798348,0.54527915
-0.94648936,-0.47095507,-0.09052427,0.61615093,0.10587416,0.7126888
0.8416344,-0.8610288,0.25742682,-0.82460563,0.5055224,-0.62978226
-0.4944512,-0.82793687,0.06408632,-0.06060768,-0.70779367,-0.68695343
-0.88798881,-0.64202191,-0.9963477,-0.47452586,0.63669495,-0.51554655
-0.93652556,-0.13624371,-0.07894087,-0.4433268,-0.46925027,0.1305134
0.89540317,0.88727407,-0.28844184,-0.99269321,-0.86719284,0.00693362
-0.39023659,-0.67079161,-0.58212316,-0.18204428,0.89902929,0.34407717
-0.55145801,0.86734068,0.12849385,-0.94218852,0.32850384,-0.66097335
-0.93015919,-0.88720095,-0.81650152,-0.67563044,-0.10199637,0.0534676
-0.68319596,0.73217014,0.88744228,0.26234644,0.18852444,0.32624876
-0.53827636,-0.08536724,0.74080618,0.31594831,-0.31712798,0.40013972
0.75290232,0.40291835,-0.71075781,0.12475053,-0.86153896,-0.32050881
0.72278647,-0.72722615,0.61492767,-0.98197582,-0.57596806,-0.4351655
-0.72163164,0.45204599,0.14277322,0.96541226,-0.65425216,-0.86813653
0.71258606,0.59652494,-0.57404701,0.69579598,-0.55983695,-0.45775251
-0.41458802,0.43377795,0.02960321,0.37712502,0.91661361,-0.77204969
0.66807837,-0.72114534,0.63466987,-0.43973306,-0.19056784,0.83362015
0.15667544,-0.87386188,-0.05722739,-0.66220421,-0.80196729,-0.17617736
0.73632169,-0.91965529,-0.1983284,0.54243721,0.64675579,-0.14324883
-0.96145009,0.13772514,-0.40794574,0.72848121,-0.04161086,0.12764402
-0.24119277,-0.56065299,0.36218689,0.89183891,0.38810538,0.87055547
0.30039699,0.40923805,0.02262028,-0.95193519,0.98081668,-0.50603192
0.64030442,-0.04272356,-0.55918504,0.47171963,-0.67532466,0.79095524
-0.05135588,-0.14814817,-0.5632474,-0.19982642,-0.88558841,-0.89992585
0.11357896,0.60464795,-0.17154177,0.64168302,0.89650881,0.13139196
-0.19654337,-0.76224556,0.45396138,0.37577212,0.85036725,0.20596536
-0.14709572,-0.26544261,0.89589122,-0.60432398,0.40682724,-0.73162604
0.96791141,0.58385763,-0.79941086,-0.03207191,0.20417356,0.925198
0.82198428,0.48806729,-0.14174427,-0.31701352,-0.68915114,0.64028073
-0.01171865,0.847299,0.50916431,-0.88489621,0.88568815,0.34482472
-0.99836617,-0.14305063,0.71597193,0.48724018,-0.06515523,0.17522641
0.15340239,0.56582617,0.9895394,-0.96916437,0.62093224,0.75902661
-0.82199666,0.75364267,-0.28388056,-0.35635288,0.52354354,0.32061686
0.67760041,0.58404648,0.19310885,0.47535765,0.59693308,8.314E-05
-0.84614976,0.06387178,0.66231955,0.34454347,-0.71113324,0.20651503
-0.10197753,0.91701872,-0.27110989,0.50005703,-0.48456234,-0.0078061
0.9711983,0.43312244,-0.39831106,0.49757503,0.77102477,-0.15417237
-0.76899872,-0.15295606,-0.17863365,-0.48946807,-0.12739655,0.09548547
0.3942618,0.75561656,-0.94594274,-0.66580838,-0.55057834,-0.3114999
0.04880432,-0.20807866,0.12735313,-0.12682525,-0.58618246,-0.40277066
0.69681527,-0.86889084,0.0649731,0.9233227,-0.52772956,0.19092018
-0.94782041,0.87326063,-0.06178734,0.59073252,0.58684905,0.43146012
-0.40430164,-0.73802301,-0.85400315,0.72472427,-0.9143025,0.19092765
-0.06905791,-0.18852204,0.918295,-0.63881911,0.31272135,-0.37496454
0.8422874,0.41682138,0.09647765,0.24351192,0.24623895,0.25294369
-0.02377464,-0.7285485,0.5706336,-0.2299003,0.84019135,-0.0288473
-0.8128909,-0.67931014,0.91805652,0.16384859,0.44156007,-0.30477415
0.86104681,0.79020815,0.35728545,-0.29781669,0.92995576,0.56386487
-0.19291018,0.31867014,-0.12515819,-0.22221955,0.76422328,-0.83595203
-0.47991159,0.15528478,-0.13011107,0.00520901,-0.75073936,-0.45572857
-0.3010035,-0.8352699,0.03509409,0.61906257,0.60045391,0.99587673
-0.90410179,0.5507186,-0.41397368,0.81929631,0.00072276,0.83321597
-0.35811023,-0.72237161,-0.8457484,0.15357264,0.34290571,-0.79660578
0.47906957,0.37833546,0.92169222,-0.43148686,-0.81415057,-0.79215462
-0.24449997,-0.99755879,0.54013479,-0.66898115,0.59315915,0.77382953
-0.3425381,0.18161022,-0.73476225,0.58291117,0.13554363,-0.93029914
-0.6264584,0.33968385,-0.13696746,-0.3015398,-0.28111742,0.0452037
0.5674938,-0.63016116,0.29838841,0.09955336,0.97025396,0.51046181
0.72913689,0.89801826,0.39709949,0.45492014,-0.97301592,0.44893887
0.80677111,0.24845769,-0.62653459,-0.65238357,0.02248683,0.56104729
0.17778239,-0.82515118,-0.9212047,0.45176983,-0.07786162,0.09542161
-0.15477266,-0.38093452,0.68147695,0.45063351,-0.2290266,-0.17917296
0.49544974,-0.01922461,-0.51534958,0.66227454,0.31995198,-0.57025856
0.23408195,-0.94864812,0.46867064,-0.79508524,-0.12485885,0.48718629
0.74518897,-0.3883971,0.76036656,-0.53923651,-0.82940066,0.40516393
0.4393524,-0.64101557,-0.82848889,0.57467808,-0.09156023,0.56551594
0.21001142,-0.21658028,0.46738398,-0.71379188,-0.39751119,0.15286831
0.61001273,-0.88473435,-0.84720434,-0.96930323,-0.39276368,-0.87361321
-0.69221458,-0.08950329,0.83009904,-0.29347823,-0.14119879,0.43108593
0.2505624,-0.8171329,-0.52999209,-0.66444952,-0.72620456,0.98332768
-0.20514303,0.74632666,-0.88149163,-0.17728543,-0.96795246,0.20598236
-0.91728089,-0.06999182,0.68853425,0.64240311,0.0686708,0.41372526
0.79742034,0.36842956,-0.51165269,-0.41665885,0.10756812,0.51686893
0.34987272,0.11211039,0.89071616,0.84998381,-0.72462522,-0.69980538
-0.46081811,-0.73128536,-0.1965916,-0.71700376,-0.64648169,-0.17684267
-0.93976771,0.901763,-0.28958785,-0.71700059,0.85236877,0.86597175
0.7587161,-0.65701837,-0.13717887,-0.9327341,-0.33570986,-0.5263975
0.35767326,0.67603369,0.38521593,0.01458149,-0.04830453,0.61138973
-0.65587008,-0.28103305,-0.08168213,0.78190958,-0.37600222,-0.26483732
-0.3123005,-0.58244695,0.53188167,-0.84184146,0.58193671,0.49742463
-0.24092496,-0.28521835,0.18693627,0.03554681,0.76003688,0.90242394
0.5777316,0.66448516,0.64991582,0.00866852,0.61567896,0.88104223
0.852659,0.75209402,-0.23957428,-0.79857766,-0.39952239,0.61660051
0.38916876,-0.29534672,0.66625409,-0.18666503,-0.52528618,0.44323435
0.72352798,0.40140658,-0.85810238,0.92330645,-0.28243502,0.87157003
0.36556801,-0.79994904,0.789943,-0.16362786,0.09500649,-0.74864309
-0.77373303,0.82971653,0.52000331,0.69522227,-0.92933496,-0.09313121
0.13409041,0.11574837,-0.24746231,-0.94857461,0.04455802,-0.33288135
-0.80581529,0.18952089,0.86645499,0.05461769,0.02027937,-0.88417215
0.38568285,-0.69327461,0.23668474,-0.56502934,-0.63006246,0.22463533
0.23766303,0.96610446,-0.49003025,0.37817657,-0.08941768,0.96641342
0.92925681,0.70444112,0.21479573,-0.53618671,0.01947296,-0.20127604
-0.93024525,0.39130653,-0.43639155,-0.15014036,-0.46262544,0.23656784
-0.77416951,0.8317187,-0.00497989,0.36900388,-0.52997229,-0.79723964
-0.15811588,0.64478366,0.3219379,0.89482736,-0.93328652,0.37143048
-0.70196516,-0.44373294,0.22749057,0.32429519,0.47069724,0.46919565
-0.3266922,-0.77441859,0.50891018,-0.89652184,-0.84013105,0.91352599
0.26617801,0.90137563,0.41500984,-0.28056154,-0.03973251,0.26513673
-0.39171311,0.83468952,-0.71124798,-0.25703067,0.26192144,-0.76126691
0.81594818,-0.89825405,-0.53317735,0.14760472,0.74972749,-0.58503897
0.19579497,-0.93347937,0.47534075,-0.51782368,0.51140718,-0.60542337
0.94907453,0.87063019,0.81841167,0.39383248,0.32615226,0.46616723
-0.74565728,-0.49784894,-0.79125494,0.02767212,-0.71986981,-0.40235704
-0.80175158,-0.70449598,0.99625904,-0.50375277,-0.35029453,-0.16228096
-0.77090695,-0.00454092,-0.93086301,-0.29935132,0.28527322,-0.86825881
-0.66282936,0.47497174,0.58005325,-0.43055952,-0.1552332,0.98523231
0.4072161,-0.47444819,0.05782701,-0.62023324,-0.14213986,-0.40251635
0.71884292,0.70432562,0.24209044,0.32501586,0.53502541,-0.420949
-0.02784958,0.74620113,0.39601355,0.8039767,-0.01217401,-0.6898932
0.41397694,-0.02964493,0.59639241,-0.45673164,-0.99516325,-0.31937785
0.57674627,0.80033355,-0.91278879,-0.10896559,0.38863732,-0.06532752
0.14853869,0.32560832,0.8367112,0.11899036,0.46058534,-0.64977261
-0.4450704,0.75386273,0.15439453,0.39445122,-0.33102024,0.08662596
0.18624441,-0.19209256,0.56892967,-0.27409843,-0.08625524,0.70455475
-0.48064466,0.31832047,0.98508959,-0.45066674,-0.76224524,-0.55443095
-0.02321402,0.18017253,0.31978512,0.66858966,0.76017147,0.99389692
-0.17506966,-0.98161714,-0.12118921,0.17767543,0.78617279,-0.1231371
0.23081395,0.5186321,-0.49751302,0.1938015,0.83798535,-0.39854668
