ConfigIndex,InaccuracyType,Steps,TerminationReason,BugFound
config_6335,accurate,8,Crashed,True
config_6336,accurate,435,Crashed,True
config_6337,accurate,58,Crashed,True
config_6338,accurate,61,Crashed,True
config_6339,accurate,314,Complete,False
config_634,accurate,259,Crashed,True
config_6340,accurate,347,Crashed,True
config_6341,accurate,6002,Crashed,True
config_6342,accurate,3897,Complete,False
config_6343,accurate,4,Crashed,True
config_6489,accurate,73,Crashed,True
config_649,accurate,213,Crashed,True
config_6490,accurate,42,Crashed,True
config_6491,accurate,5,Crashed,True
config_6492,accurate,53,Crashed,True
config_6493,accurate,134,Crashed,True
config_6494,accurate,6,Crashed,True
config_6495,accurate,7456,Complete,False
config_6496,accurate,1,Crashed,True
config_6497,accurate,94,Crashed,True
config_6498,accurate,1688,Crashed,True
config_6499,accurate,457,Crashed,True
config_65,accurate,1,Crashed,True
config_650,accurate,4,Crashed,True
config_6500,accurate,7,Crashed,True
config_6501,accurate,316,Complete,False
config_6502,accurate,2376,Complete,False
config_6503,accurate,240,Crashed,True
config_6504,accurate,3947,Complete,False
config_6505,accurate,1,Crashed,True
config_6254,accurate,7795,Complete,False
config_6255,accurate,725,Complete,False
config_6256,accurate,3529,Crashed,True
config_6257,accurate,1277,Crashed,True
config_6258,accurate,8595,Complete,False
config_6259,accurate,4855,Crashed,True
config_626,accurate,469,Crashed,True
config_6260,accurate,287,Complete,False
config_6261,accurate,523,Crashed,True
config_6262,accurate,341,Complete,False
config_6263,accurate,257,Crashed,True
config_6264,accurate,52,Crashed,True
config_6265,accurate,1914,Crashed,True
config_6266,accurate,2027,Complete,False
config_6267,accurate,1364,Crashed,True
config_6268,accurate,255,Crashed,True
config_6269,accurate,5,Crashed,True
config_627,accurate,2160,Crashed,True
config_6270,accurate,5699,Crashed,True
config_6271,accurate,8,Crashed,True
config_620,accurate,38,Crashed,True
config_6200,accurate,48,Crashed,True
config_6201,accurate,5684,Complete,False
config_6202,accurate,60,Crashed,True
config_6203,accurate,8438,Crashed,True
config_6204,accurate,66,Crashed,True
config_6205,accurate,520,Complete,False
config_6206,accurate,134,Crashed,True
config_6207,accurate,5529,Complete,False
config_6208,accurate,63,Crashed,True
config_6209,accurate,3191,Complete,False
config_621,accurate,2,Crashed,True
config_6210,accurate,16,Crashed,True
config_6211,accurate,3618,Crashed,True
config_6212,accurate,2,Crashed,True
config_6213,accurate,8,Crashed,True
config_6214,accurate,67,Crashed,True
config_6215,accurate,2140,Crashed,True
config_6216,accurate,7596,Complete,False
config_6217,accurate,6048,Complete,False
config_6434,accurate,448,Crashed,True
config_6435,accurate,1,Crashed,True
config_6436,accurate,1417,Crashed,True
config_6437,accurate,8,Crashed,True
config_6438,accurate,1745,Crashed,True
config_6439,accurate,2098,Crashed,True
config_644,accurate,4214,Crashed,True
config_6440,accurate,50,Crashed,True
config_6441,accurate,6620,Complete,False
config_6442,accurate,835,Complete,False
config_6443,accurate,250,Crashed,True
config_6444,accurate,904,Crashed,True
config_6445,accurate,2373,Crashed,True
config_6446,accurate,62,Crashed,True
config_6447,accurate,451,Crashed,True
config_6448,accurate,1087,Crashed,True
config_6449,accurate,2059,Crashed,True
config_645,accurate,446,Crashed,True
config_6450,accurate,66,Crashed,True
config_6451,accurate,944,Complete,False
config_6416,accurate,1671,Crashed,True
config_6417,accurate,59,Complete,False
config_6418,accurate,1750,Crashed,True
config_6419,accurate,10,Crashed,True
config_642,accurate,1,Crashed,True
config_6420,accurate,694,Crashed,True
config_6421,accurate,14,Crashed,True
config_6422,accurate,439,Crashed,True
config_6423,accurate,4126,Crashed,True
config_6424,accurate,225,Crashed,True
config_6425,accurate,3973,Complete,False
config_6426,accurate,442,Crashed,True
config_6427,accurate,4,Crashed,True
config_6428,accurate,1660,Complete,False
config_6429,accurate,8621,Complete,False
config_643,accurate,1321,Complete,False
config_6430,accurate,465,Crashed,True
config_6431,accurate,4111,Complete,False
config_6432,accurate,68,Crashed,True
config_6433,accurate,468,Complete,False
config_6344,accurate,4577,Complete,False
config_6345,accurate,2313,Complete,False
config_6346,accurate,5320,Complete,False
config_6347,accurate,4738,Complete,False
config_6348,accurate,443,Crashed,True
config_6349,accurate,2848,Complete,False
config_635,accurate,52,Crashed,True
config_6350,accurate,3927,Crashed,True
config_6351,accurate,36,Crashed,True
config_6352,accurate,59,Crashed,True
config_6353,accurate,6,Crashed,True
config_6354,accurate,32,Crashed,True
config_6355,accurate,242,Crashed,True
config_6356,accurate,66,Crashed,True
config_6357,accurate,2146,Crashed,True
config_6358,accurate,6,Crashed,True
config_6359,accurate,66,Crashed,True
config_636,accurate,3001,Crashed,True
config_6360,accurate,1,Crashed,True
config_6361,accurate,5663,Crashed,True
config_6470,accurate,73,Crashed,True
config_6471,accurate,2769,Crashed,True
config_6472,accurate,452,Crashed,True
config_6473,accurate,8,Crashed,True
config_6474,accurate,537,Crashed,True
config_6475,accurate,53,Crashed,True
config_6476,accurate,54,Crashed,True
config_6477,accurate,1092,Crashed,True
config_6478,accurate,895,Crashed,True
config_6479,accurate,446,Crashed,True
config_648,accurate,4188,Complete,False
config_6480,accurate,439,Crashed,True
config_6481,accurate,1374,Crashed,True
config_6482,accurate,2161,Crashed,True
config_6483,accurate,1079,Crashed,True
config_6484,accurate,40,Crashed,True
config_6485,accurate,871,Crashed,True
config_6486,accurate,434,Crashed,True
config_6487,accurate,2226,Crashed,True
config_6488,accurate,65,Crashed,True
config_6290,accurate,7973,Complete,False
config_6291,accurate,1453,Crashed,True
config_6292,accurate,61,Crashed,True
config_6293,accurate,68,Crashed,True
config_6294,accurate,991,Crashed,True
config_6295,accurate,763,Crashed,True
config_6296,accurate,882,Crashed,True
config_6297,accurate,963,Crashed,True
config_6298,accurate,441,Crashed,True
config_6299,accurate,7941,Crashed,True
config_63,accurate,14,Crashed,True
config_630,accurate,937,Complete,False
config_6300,accurate,434,Crashed,True
config_6301,accurate,1837,Crashed,True
config_6302,accurate,94,Crashed,True
config_6303,accurate,451,Crashed,True
config_6304,accurate,60,Crashed,True
config_6305,accurate,40,Crashed,True
config_6306,accurate,8256,Complete,False
config_6307,accurate,4573,Crashed,True
config_6399,accurate,140,Crashed,True
config_64,accurate,1051,Crashed,True
config_640,accurate,28,Crashed,True
config_6400,accurate,144,Crashed,True
config_6401,accurate,1920,Crashed,True
config_6402,accurate,2886,Complete,False
config_6403,accurate,42,Crashed,True
config_6404,accurate,2551,Crashed,True
config_6405,accurate,1757,Crashed,True
config_6406,accurate,4614,Crashed,True
config_6407,accurate,3820,Crashed,True
config_6408,accurate,241,Crashed,True
config_6409,accurate,1461,Complete,False
config_641,accurate,4245,Complete,False
config_6410,accurate,1463,Crashed,True
config_6411,accurate,903,Crashed,True
config_6412,accurate,330,Crashed,True
config_6413,accurate,1,Crashed,True
config_6414,accurate,1616,Crashed,True
config_6415,accurate,3033,Crashed,True
config_6362,accurate,4068,Complete,False
config_6363,accurate,4597,Complete,False
config_6364,accurate,5832,Complete,False
config_6365,accurate,984,Crashed,True
config_6366,accurate,357,Crashed,True
config_6367,accurate,1719,Crashed,True
config_6368,accurate,1250,Crashed,True
config_6369,accurate,83,Crashed,True
config_637,accurate,28,Crashed,True
config_6370,accurate,456,Crashed,True
config_6371,accurate,241,Crashed,True
config_6372,accurate,56,Crashed,True
config_6373,accurate,258,Crashed,True
config_6374,accurate,985,Crashed,True
config_6375,accurate,5526,Crashed,True
config_6376,accurate,58,Crashed,True
config_6377,accurate,225,Complete,False
config_6378,accurate,1501,Crashed,True
config_6379,accurate,5941,Crashed,True
config_638,accurate,1568,Complete,False
config_6506,accurate,1680,Crashed,True
config_6507,accurate,3,Crashed,True
config_6508,accurate,441,Crashed,True
config_6509,accurate,60,Crashed,True
config_651,accurate,6,Crashed,True
config_6510,accurate,996,Crashed,True
config_6511,accurate,69,Crashed,True
config_6512,accurate,864,Crashed,True
config_6513,accurate,443,Crashed,True
config_6514,accurate,893,Crashed,True
config_6515,accurate,6,Crashed,True
config_6516,accurate,241,Crashed,True
config_6517,accurate,1041,Complete,False
config_6518,accurate,1894,Crashed,True
config_6519,accurate,842,Crashed,True
config_652,accurate,9569,Complete,False
config_6520,accurate,4302,Crashed,True
config_6521,accurate,811,Complete,False
config_6522,accurate,10,Crashed,True
config_6523,accurate,52,Crashed,True
config_6524,accurate,6788,Complete,False
config_6525,accurate,257,Crashed,True
config_6526,accurate,4,Crashed,True
config_6527,accurate,440,Crashed,True
config_6528,accurate,239,Crashed,True
config_6529,accurate,2308,Crashed,True
config_653,accurate,442,Crashed,True
config_6530,accurate,4499,Crashed,True
config_6531,accurate,739,Complete,False
config_6532,accurate,973,Crashed,True
config_6533,accurate,99,Crashed,True
config_6534,accurate,3,Crashed,True
config_6535,accurate,4250,Crashed,True
config_6536,accurate,537,Crashed,True
config_6537,accurate,556,Complete,False
config_6538,accurate,6,Crashed,True
config_6539,accurate,1,Crashed,True
config_654,accurate,1581,Crashed,True
config_6540,accurate,452,Crashed,True
config_6541,accurate,458,Crashed,True
config_6560,accurate,239,Crashed,True
config_6561,accurate,1915,Crashed,True
config_6562,accurate,1,Crashed,True
config_6563,accurate,60,Crashed,True
config_6564,accurate,1683,Crashed,True
config_6565,accurate,3142,Complete,False
config_6566,accurate,67,Crashed,True
config_6567,accurate,1262,Crashed,True
config_6568,accurate,3,Crashed,True
config_6569,accurate,67,Crashed,True
config_657,accurate,135,Crashed,True
config_6570,accurate,254,Crashed,True
config_6571,accurate,6157,Crashed,True
config_6572,accurate,530,Crashed,True
config_6573,accurate,486,Complete,False
config_6574,accurate,50,Crashed,True
config_6575,accurate,76,Crashed,True
config_6576,accurate,3267,Complete,False
config_6577,accurate,2741,Complete,False
config_6578,accurate,884,Crashed,True
config_6722,accurate,67,Crashed,True
config_6723,accurate,69,Crashed,True
config_6724,accurate,108,Crashed,True
config_6725,accurate,54,Crashed,True
config_6726,accurate,2,Crashed,True
config_6727,accurate,7,Crashed,True
config_6728,accurate,59,Crashed,True
config_6729,accurate,12,Crashed,True
config_673,accurate,36,Crashed,True
config_6730,accurate,1465,Crashed,True
config_6731,accurate,63,Crashed,True
config_6732,accurate,374,Crashed,True
config_6733,accurate,3391,Complete,False
config_6734,accurate,260,Crashed,True
config_6735,accurate,367,Crashed,True
config_6736,accurate,263,Crashed,True
config_6737,accurate,393,Crashed,True
config_6738,accurate,1157,Complete,False
config_6739,accurate,2085,Complete,False
config_674,accurate,32,Crashed,True
config_6579,accurate,64,Crashed,True
config_658,accurate,55,Crashed,True
config_6580,accurate,62,Crashed,True
config_6581,accurate,2448,Complete,False
config_6582,accurate,49,Crashed,True
config_6583,accurate,1,Crashed,True
config_6584,accurate,2029,Crashed,True
config_6585,accurate,2310,Complete,False
config_6586,accurate,1830,Complete,False
config_6587,accurate,449,Crashed,True
config_6588,accurate,12,Crashed,True
config_6589,accurate,253,Crashed,True
config_659,accurate,916,Crashed,True
config_6590,accurate,8225,Complete,False
config_6591,accurate,241,Crashed,True
config_6592,accurate,1793,Crashed,True
config_6593,accurate,876,Crashed,True
config_6594,accurate,442,Crashed,True
config_6595,accurate,201,Crashed,True
config_6596,accurate,30,Crashed,True
config_6452,accurate,5043,Complete,False
config_6453,accurate,9287,Complete,False
config_6454,accurate,7048,Complete,False
config_6455,accurate,441,Crashed,True
config_6456,accurate,65,Crashed,True
config_6457,accurate,1623,Crashed,True
config_6458,accurate,4048,Crashed,True
config_6459,accurate,38,Crashed,True
config_646,accurate,419,Complete,False
config_6460,accurate,431,Crashed,True
config_6461,accurate,283,Crashed,True
config_6462,accurate,1,Crashed,True
config_6463,accurate,38,Crashed,True
config_6464,accurate,6174,Complete,False
config_6465,accurate,1,Crashed,True
config_6466,accurate,465,Crashed,True
config_6467,accurate,760,Complete,False
config_6468,accurate,3244,Crashed,True
config_6469,accurate,1432,Crashed,True
config_647,accurate,3726,Complete,False
config_6632,accurate,486,Crashed,True
config_6633,accurate,3641,Complete,False
config_6634,accurate,3,Crashed,True
config_6635,accurate,242,Crashed,True
config_6636,accurate,1,Crashed,True
config_6637,accurate,1,Crashed,True
config_6638,accurate,328,Crashed,True
config_6639,accurate,7561,Crashed,True
config_664,accurate,181,Crashed,True
config_6640,accurate,54,Crashed,True
config_6641,accurate,69,Crashed,True
config_6642,accurate,3493,Complete,False
config_6643,accurate,1013,Crashed,True
config_6644,accurate,2,Crashed,True
config_6645,accurate,443,Crashed,True
config_6646,accurate,1724,Crashed,True
config_6647,accurate,450,Crashed,True
config_6648,accurate,4835,Crashed,True
config_6649,accurate,66,Crashed,True
config_665,accurate,69,Crashed,True
config_6740,accurate,56,Crashed,True
config_6741,accurate,4530,Complete,False
config_6742,accurate,67,Crashed,True
config_6743,accurate,2144,Complete,False
config_6744,accurate,71,Crashed,True
config_6745,accurate,76,Crashed,True
config_6746,accurate,8,Crashed,True
config_6747,accurate,7,Crashed,True
config_6748,accurate,2222,Complete,False
config_6749,accurate,2747,Complete,False
config_675,accurate,1245,Crashed,True
config_6750,accurate,144,Complete,False
config_6751,accurate,976,Crashed,True
config_6752,accurate,38,Crashed,True
config_6753,accurate,978,Crashed,True
config_6754,accurate,1,Crashed,True
config_6755,accurate,2100,Complete,False
config_6756,accurate,72,Crashed,True
config_6757,accurate,2891,Crashed,True
config_6758,accurate,1508,Complete,False
config_6597,accurate,68,Crashed,True
config_6598,accurate,4,Crashed,True
config_6599,accurate,6130,Complete,False
config_66,accurate,486,Crashed,True
config_660,accurate,450,Crashed,True
config_6600,accurate,486,Complete,False
config_6601,accurate,48,Crashed,True
config_6602,accurate,865,Crashed,True
config_6603,accurate,56,Crashed,True
config_6604,accurate,55,Crashed,True
config_6605,accurate,475,Crashed,True
config_6606,accurate,2698,Crashed,True
config_6607,accurate,453,Crashed,True
config_6608,accurate,558,Crashed,True
config_6609,accurate,4591,Crashed,True
config_661,accurate,68,Crashed,True
config_6610,accurate,8471,Complete,False
config_6611,accurate,53,Crashed,True
config_6612,accurate,4280,Crashed,True
config_6613,accurate,1694,Crashed,True
config_6542,accurate,4610,Crashed,True
config_6543,accurate,2,Crashed,True
config_6544,accurate,5450,Complete,False
config_6545,accurate,4117,Complete,False
config_6546,accurate,64,Crashed,True
config_6547,accurate,1835,Crashed,True
config_6548,accurate,191,Crashed,True
config_6549,accurate,75,Crashed,True
config_655,accurate,753,Crashed,True
config_6550,accurate,3582,Crashed,True
config_6551,accurate,38,Crashed,True
config_6552,accurate,1482,Crashed,True
config_6553,accurate,968,Crashed,True
config_6554,accurate,9954,Complete,False
config_6555,accurate,69,Crashed,True
config_6556,accurate,3787,Crashed,True
config_6557,accurate,16,Crashed,True
